"roster_id","is_starter","did_play","team_id","team_location","team_name","athlete_id","athlete_first_name","athlete_last_name","event_date"
"17943","0","1","22","New England","Patriots","584","Julian","Ashby","2025-09-07"
"17897","1","1","22","New England","Patriots","639","Alex","Austin","2025-09-07"
"17925","0","1","22","New England","Patriots","833","Corey","Ballentine","2025-09-07"
"17911","0","1","22","New England","Patriots","902","Bryce","Baringer","2025-09-07"
"17895","1","1","22","New England","Patriots","914","Christian","Barmore","2025-09-07"
"17936","0","1","22","New England","Patriots","1640","Andy","Borregales","2025-09-07"
"17899","1","1","22","New England","Patriots","1680","Kayshon","Boutte","2025-09-07"
"17886","1","1","22","New England","Patriots","1772","Garrett","Bradbury","2025-09-07"
"17922","0","1","22","New England","Patriots","2050","Ben","Brown","2025-09-07"
"17934","0","1","22","New England","Patriots","2301","Marcus","Bryant","2025-09-07"
"17903","1","1","22","New England","Patriots","2658","Will","Campbell","2025-09-07"
"17893","1","1","22","New England","Patriots","2923","K'Lavon","Chaisson","2025-09-07"
"17942","0","1","22","New England","Patriots","3029","Efton","Chism III","2025-09-07"
"17890","1","1","22","New England","Patriots","4183","Carlton","Davis III","2025-09-07"
"17910","0","1","22","New England","Patriots","4352","Tommy","DeVito","2025-09-07"
"17945","0","1","22","New England","Patriots","4367","Marcellas","Dial Jr.","2025-09-07"
"17883","1","1","22","New England","Patriots","4402","Stefon","Diggs","2025-09-07"
"17905","0","1","22","New England","Patriots","4493","Joshua","Dobbs","2025-09-07"
"17927","0","1","22","New England","Patriots","4584","DeMario","Douglas","2025-09-07"
"17896","1","1","22","New England","Patriots","4683","Kyle","Dugger","2025-09-07"
"17913","0","1","22","New England","Patriots","4742","Yasir","Durant","2025-09-07"
"17909","0","1","22","New England","Patriots","4743","Cory","Durden","2025-09-07"
"17894","1","1","22","New England","Patriots","4993","Christian","Elliss","2025-09-07"
"17938","0","1","22","New England","Patriots","5208","Joshua","Farmer","2025-09-07"
"17918","0","1","22","New England","Patriots","6045","Jack","Gibbens","2025-09-07"
"17920","0","1","22","New England","Patriots","6051","Antonio","Gibson","2025-09-07"
"17940","0","0","22","New England","Patriots","6230","Christian","Gonzalez","2025-09-07"
"17935","0","1","22","New England","Patriots","6547","Eric","Gregory","2025-09-07"
"17889","1","1","22","New England","Patriots","7281","Jaylinn","Hawkins","2025-09-07"
"17933","0","1","22","New England","Patriots","7442","TreVeyon","Henderson","2025-09-07"
"17885","1","1","22","New England","Patriots","7477","Hunter","Henry","2025-09-07"
"17884","1","1","22","New England","Patriots","7837","Mack","Hollins","2025-09-07"
"17904","0","1","22","New England","Patriots","7910","Austin","Hooper","2025-09-07"
"17937","0","1","22","New England","Patriots","8311","Isaiah","Iton","2025-09-07"
"17931","0","1","22","New England","Patriots","8525","DJ","James","2025-09-07"
"17907","0","1","22","New England","Patriots","8676","Anfernee","Jennings","2025-09-07"
"17914","0","1","22","New England","Patriots","9231","Marcus","Jones","2025-09-07"
"17946","0","1","22","New England","Patriots","9950","Brock","Lampe","2025-09-07"
"17887","1","1","22","New England","Patriots","9976","Harold","Landry III","2025-09-07"
"17944","0","1","22","New England","Patriots","10017","Lan","Larison","2025-09-07"
"17912","0","1","22","New England","Patriots","10590","Vederian","Lowe","2025-09-07"
"17916","0","1","22","New England","Patriots","10882","Marte","Mapu","2025-09-07"
"17900","1","1","22","New England","Patriots","11152","Drake","Maye","2025-09-07"
"17882","1","1","22","New England","Patriots","12275","Morgan","Moses","2025-09-07"
"17891","1","1","22","New England","Patriots","13004","Mike","Onwenu","2025-09-07"
"17928","0","1","22","New England","Patriots","13485","Dell","Pettus","2025-09-07"
"17932","0","1","22","New England","Patriots","13686","Ja'Lynn","Polk","2025-09-07"
"17941","0","1","22","New England","Patriots","13706","Elijah","Ponder","2025-09-07"
"17924","0","1","22","New England","Patriots","13876","Deneric","Prince","2025-09-07"
"17929","0","1","22","New England","Patriots","14577","Layden","Robinson","2025-09-07"
"17917","0","1","22","New England","Patriots","14581","Mark","Robinson","2025-09-07"
"17930","0","1","22","New England","Patriots","14800","Jaquelin","Roy","2025-09-07"
"17908","0","1","22","New England","Patriots","15169","Brenden","Schooler","2025-09-07"
"17888","1","1","22","New England","Patriots","16129","Robert","Spillane","2025-09-07"
"17901","1","1","22","New England","Patriots","16311","Rhamondre","Stevenson","2025-09-07"
"17906","0","1","22","New England","Patriots","16698","Jahlani","Tavai","2025-09-07"
"17919","0","1","22","New England","Patriots","17228","Khyiris","Tonga","2025-09-07"
"17926","0","1","22","New England","Patriots","17880","Caedan","Wallace","2025-09-07"
"17921","0","1","22","New England","Patriots","18302","Jack","Westover","2025-09-07"
"17915","0","1","22","New England","Patriots","18373","Keion","White","2025-09-07"
"17892","1","1","22","New England","Patriots","18766","Milton","Williams","2025-09-07"
"17939","0","1","22","New England","Patriots","18732","Kyle","Williams","2025-09-07"
"17902","1","1","22","New England","Patriots","18950","Jared","Wilson","2025-09-07"
"17923","0","1","22","New England","Patriots","19133","Charles","Woods","2025-09-07"
"17898","1","1","22","New England","Patriots","19156","Craig","Woodson","2025-09-07"
"18032","0","1","23","New Orleans","Saints","348","Ugo","Amadi","2025-09-07"
"18025","1","1","23","New Orleans","Saints","869","Kelvin","Banks Jr.","2025-09-07"
"18015","1","1","23","New Orleans","Saints","1445","Julian","Blackmon","2025-09-07"
"18048","0","1","23","New Orleans","Saints","1733","Khristian","Boyd","2025-09-07"
"18022","1","1","23","New Orleans","Saints","1869","Bryan","Bresee","2025-09-07"
"18053","0","1","23","New Orleans","Saints","2026","Vernon","Broughton","2025-09-07"
"18029","0","1","23","New Orleans","Saints","2349","Jonathan","Bullard","2025-09-07"
"18030","0","1","23","New Orleans","Saints","3083","Will","Clapp","2025-09-07"
"18026","0","1","23","New Orleans","Saints","3513","Brandin","Cooks","2025-09-07"
"18005","1","1","23","New Orleans","Saints","4048","Demario","Davis","2025-09-07"
"18054","0","1","23","New Orleans","Saints","4398","Fadil","Diggs","2025-09-07"
"18057","0","1","23","New Orleans","Saints","5533","Jaylan","Ford","2025-09-07"
"18034","0","1","23","New Orleans","Saints","5571","Luke","Fortner","2025-09-07"
"18024","1","1","23","New Orleans","Saints","5742","Taliese","Fuaga","2025-09-07"
"18007","1","1","23","New Orleans","Saints","6175","Davon","Godchaux","2025-09-07"
"18010","1","1","23","New Orleans","Saints","6360","Carl","Granderson","2025-09-07"
"18042","0","1","23","New Orleans","Saints","6637","Blake","Grupe","2025-09-07"
"18027","0","1","23","New Orleans","Saints","7677","Taysom","Hill","2025-09-07"
"18044","0","0","23","New Orleans","Saints","8023","Jordan","Howden","2025-09-07"
"18011","1","1","23","New Orleans","Saints","8908","Juwan","Johnson","2025-09-07"
"18036","0","1","23","New Orleans","Saints","9314","Velus","Jones Jr.","2025-09-07"
"18004","1","1","23","New Orleans","Saints","9325","Cameron","Jordan","2025-09-07"
"18006","1","1","23","New Orleans","Saints","9429","Alvin","Kamara","2025-09-07"
"18059","0","1","23","New Orleans","Saints","9850","Kai","Kroeger","2025-09-07"
"18056","0","1","23","New Orleans","Saints","11057","Moliki","Matavao","2025-09-07"
"18009","1","1","23","New Orleans","Saints","11317","Erik","McCoy","2025-09-07"
"18023","1","1","23","New Orleans","Saints","11546","Kool-Aid","McKinstry","2025-09-07"
"18051","0","1","23","New Orleans","Saints","11660","Bub","Means","2025-09-07"
"18061","0","1","23","New Orleans","Saints","11844","Kendre","Miller","2025-09-07"
"18031","0","1","23","New Orleans","Saints","12184","Foster","Moreau","2025-09-07"
"18062","0","1","23","New Orleans","Saints","12515","Devin","Neal","2025-09-07"
"18020","1","1","23","New Orleans","Saints","12957","Chris","Olave","2025-09-07"
"18049","0","1","23","New Orleans","Saints","13154","Trey","Palmer","2025-09-07"
"18040","0","0","23","New Orleans","Saints","13369","Trevor","Penning","2025-09-07"
"18067","0","1","23","New Orleans","Saints","13650","Mason","Pline","2025-09-07"
"18016","1","1","23","New Orleans","Saints","13998","Dillon","Radunz","2025-09-07"
"18021","1","1","23","New Orleans","Saints","14084","Spencer","Rattler","2025-09-07"
"18012","1","1","23","New Orleans","Saints","14222","Justin","Reid","2025-09-07"
"18055","0","1","23","New Orleans","Saints","14332","Asim","Richards","2025-09-07"
"18039","0","1","23","New Orleans","Saints","14393","John","Ridgeway III","2025-09-07"
"18052","0","1","23","New Orleans","Saints","14418","Quincy","Riley","2025-09-07"
"18019","1","1","23","New Orleans","Saints","14845","Cesar","Ruiz","2025-09-07"
"18037","0","1","23","New Orleans","Saints","14850","Chris","Rumph II","2025-09-07"
"18046","0","1","23","New Orleans","Saints","14941","Nick","Saldiveri","2025-09-07"
"18064","0","1","23","New Orleans","Saints","15032","Jonas","Sanker","2025-09-07"
"18013","1","1","23","New Orleans","Saints","15364","Rashid","Shaheed","2025-09-07"
"18017","1","1","23","New Orleans","Saints","15462","Nathan","Shepherd","2025-09-07"
"18043","0","0","23","New Orleans","Saints","15517","Tyler","Shough","2025-09-07"
"18066","0","1","23","New Orleans","Saints","15611","Torricelli","Simpkins III","2025-09-07"
"18045","0","1","23","New Orleans","Saints","16178","Isaiah","Stalbird","2025-09-07"
"18014","1","1","23","New Orleans","Saints","16389","Jack","Stoll","2025-09-07"
"18063","0","1","23","New Orleans","Saints","16484","Danny","Stutsman","2025-09-07"
"18047","0","1","23","New Orleans","Saints","16708","Alontae","Taylor","2025-09-07"
"18060","0","1","23","New Orleans","Saints","17173","Mason","Tipton","2025-09-07"
"18050","0","0","23","New Orleans","Saints","17353","Xavier","Truss","2025-09-07"
"18058","0","1","23","New Orleans","Saints","17660","Devaughn","Vele","2025-09-07"
"18018","1","1","23","New Orleans","Saints","18262","Pete","Werner","2025-09-07"
"18041","0","1","23","New Orleans","Saints","18266","Barry","Wesley","2025-09-07"
"18033","0","1","23","New Orleans","Saints","18699","Jonah","Williams","2025-09-07"
"18028","0","1","23","New Orleans","Saints","19109","Zach","Wood","2025-09-07"
"18065","0","1","23","New Orleans","Saints","19250","Rejzohn","Wright","2025-09-07"
"18008","1","1","23","New Orleans","Saints","19322","Isaac","Yiadom","2025-09-07"
"18035","0","1","23","New Orleans","Saints","19358","Landon","Young","2025-09-07"
"18038","0","0","23","New Orleans","Saints","19338","Chase","Young","2025-09-07"
"18323","1","1","24","New York","Giants","98","Paulson","Adebo","2025-09-07"
"18355","0","0","24","New York","Giants","200","Darius","Alexander","2025-09-07"
"18359","0","1","24","New York","Giants","855","Deonte","Banks","2025-09-07"
"18349","0","1","24","New York","Giants","1222","Daniel","Bellinger","2025-09-07"
"18356","0","1","24","New York","Giants","1229","Dane","Belton","2025-09-07"
"18339","0","1","24","New York","Giants","1528","Chris","Board","2025-09-07"
"18360","0","0","24","New York","Giants","1773","Beau","Brade","2025-09-07"
"18321","1","1","24","New York","Giants","2417","Brian","Burns","2025-09-07"
"18374","0","1","24","New York","Giants","2778","Abdul","Carter","2025-09-07"
"18361","0","1","24","New York","Giants","3372","Beaux","Collins","2025-09-07"
"18369","0","0","24","New York","Giants","3985","Jaxson","Dart","2025-09-07"
"18347","0","1","24","New York","Giants","3998","D.J.","Davidson","2025-09-07"
"18346","0","1","24","New York","Giants","4434","Victor","Dimukeje","2025-09-07"
"18316","1","1","24","New York","Giants","5004","Jermaine","Eluemunor","2025-09-07"
"18353","0","1","24","New York","Giants","5158","Joshua","Ezeudu","2025-09-07"
"18365","0","1","24","New York","Giants","5285","Da'Quan","Felton","2025-09-07"
"18366","0","1","24","New York","Giants","5328","Thomas","Fidone II","2025-09-07"
"18340","0","1","24","New York","Giants","5417","Demetrius","Flannigan-Fowles","2025-09-07"
"18330","1","1","24","New York","Giants","5451","Cor'Dale","Flott","2025-09-07"
"18351","0","1","24","New York","Giants","5550","Bryce","Ford-Wheaton","2025-09-07"
"18334","0","1","24","New York","Giants","5875","Graham","Gano","2025-09-07"
"18344","0","1","24","New York","Giants","5887","Elijah","Garcia","2025-09-07"
"18341","0","1","24","New York","Giants","6100","Jamie","Gillan","2025-09-07"
"18342","0","1","24","New York","Giants","6223","Chauncey","Golston","2025-09-07"
"18364","0","1","24","New York","Giants","6413","Eric","Gray","2025-09-07"
"18370","0","1","24","New York","Giants","6444","Art","Green","2025-09-07"
"18368","0","1","24","New York","Giants","7290","Tre","Hawkins III","2025-09-07"
"18327","1","1","24","New York","Giants","7813","Jevon","Holland","2025-09-07"
"18324","1","1","24","New York","Giants","8068","James","Hudson III","2025-09-07"
"18372","0","0","24","New York","Giants","8204","Jalin","Hyatt","2025-09-07"
"18329","1","1","24","New York","Giants","9002","Theo","Johnson","2025-09-07"
"18350","0","1","24","New York","Giants","9045","Anthony","Johnson Jr.","2025-09-07"
"18357","0","1","24","New York","Giants","9250","Nic","Jones","2025-09-07"
"18335","0","1","24","New York","Giants","9842","Casey","Kreiter","2025-09-07"
"18320","1","1","24","New York","Giants","10093","Dexter","Lawrence II","2025-09-07"
"18314","1","1","24","New York","Giants","10843","Chris","Manhertz","2025-09-07"
"18367","0","1","24","New York","Giants","11194","Marcus","Mbow","2025-09-07"
"18326","1","1","24","New York","Giants","11428","Micah","McFadden","2025-09-07"
"18371","0","1","24","New York","Giants","12164","TJ","Moore","2025-09-07"
"18358","0","1","24","New York","Giants","12322","Darius","Muasau","2025-09-07"
"18333","1","1","24","New York","Giants","12466","Malik","Nabers","2025-09-07"
"18362","0","0","24","New York","Giants","12518","Evan","Neal","2025-09-07"
"18331","1","1","24","New York","Giants","12760","Tyler","Nubin","2025-09-07"
"18336","0","1","24","New York","Giants","12765","Rakeem","Nunez-Roches","2025-09-07"
"18317","1","1","24","New York","Giants","12925","Bobby","Okereke","2025-09-07"
"18354","0","1","24","New York","Giants","12989","Gunner","Olszewski","2025-09-07"
"18352","0","1","24","New York","Giants","13314","Rico","Payton","2025-09-07"
"18332","1","1","24","New York","Giants","13514","Dru","Phillips","2025-09-07"
"18315","1","1","24","New York","Giants","14517","Roy","Robertson-Harris","2025-09-07"
"18363","0","1","24","New York","Giants","14606","Wan'Dale","Robinson","2025-09-07"
"18319","1","1","24","New York","Giants","14852","Jon","Runyan","2025-09-07"
"18343","0","1","24","New York","Giants","15146","Austin","Schlottmann","2025-09-07"
"18322","1","1","24","New York","Giants","15154","John Michael","Schmitz Jr.","2025-09-07"
"18345","0","1","24","New York","Giants","15651","Devin","Singletary","2025-09-07"
"18373","0","1","24","New York","Giants","15676","Cam","Skattebo","2025-09-07"
"18318","1","1","24","New York","Giants","15718","Darius","Slayton","2025-09-07"
"18338","0","1","24","New York","Giants","16366","Aaron","Stinnie","2025-09-07"
"18328","1","1","24","New York","Giants","16871","Kayvon","Thibodeaux","2025-09-07"
"18348","0","1","24","New York","Giants","16885","Andrew","Thomas","2025-09-07"
"18325","1","1","24","New York","Giants","17276","Tyrone","Tracy Jr.","2025-09-07"
"18313","1","1","24","New York","Giants","17594","Greg","Van Roten","2025-09-07"
"18312","1","1","24","New York","Giants","18988","Russell","Wilson","2025-09-07"
"18337","0","1","24","New York","Giants","19047","Jameis","Winston","2025-09-07"
"18139","1","1","25","New York","Jets","83","Tony","Adams","2025-09-07"
"18183","0","1","25","New York","Jets","258","Braelon","Allen","2025-09-07"
"18186","0","1","25","New York","Jets","963","Tyler","Baron","2025-09-07"
"18158","0","1","25","New York","Jets","1134","Andrew","Beck","2025-09-07"
"18164","0","1","25","New York","Jets","1734","Kris","Boyd","2025-09-07"
"18175","0","1","25","New York","Jets","1902","Jowon","Briggs","2025-09-07"
"18138","1","1","25","New York","Jets","2850","Michael","Carter II","2025-09-07"
"18163","0","1","25","New York","Jets","2962","Irvin","Charles","2025-09-07"
"18144","1","1","25","New York","Jets","3072","Andre","Cisco","2025-09-07"
"18167","0","1","25","New York","Jets","3190","Micheal","Clemons","2025-09-07"
"18162","0","1","25","New York","Jets","3654","Byron","Cowart","2025-09-07"
"18187","0","1","25","New York","Jets","4073","Isaiah","Davis","2025-09-07"
"18149","1","1","25","New York","Jets","5234","Olu","Fashanu","2025-09-07"
"18145","1","1","25","New York","Jets","5339","Justin","Fields","2025-09-07"
"18154","0","1","25","New York","Jets","5501","Nick","Folk","2025-09-07"
"18146","1","1","25","New York","Jets","5911","Sauce","Gardner","2025-09-07"
"18176","0","1","25","New York","Jets","6130","Xavier","Gipson","2025-09-07"
"18147","1","1","25","New York","Jets","6755","Breece","Hall","2025-09-07"
"18181","0","1","25","New York","Jets","7201","Gus","Hartwig","2025-09-07"
"18157","0","1","25","New York","Jets","7465","Thomas","Hennessy","2025-09-07"
"18156","0","1","25","New York","Jets","9021","Tyler","Johnson","2025-09-07"
"18150","1","1","25","New York","Jets","8889","Jermaine","Johnson","2025-09-07"
"18173","0","1","25","New York","Jets","9101","Cam","Jones","2025-09-07"
"18159","0","1","25","New York","Jets","10110","Allen","Lazard","2025-09-07"
"18188","0","1","25","New York","Jets","11124","Kiko","Mauigoa","2025-09-07"
"18166","0","1","25","New York","Jets","11330","Marcelino","McCrary-Ball","2025-09-07"
"18143","1","1","25","New York","Jets","11396","Will","McDonald IV","2025-09-07"
"18178","0","0","25","New York","Jets","11477","Braiden","McGregor","2025-09-07"
"18177","0","1","25","New York","Jets","11612","Austin","McNamara","2025-09-07"
"18152","1","1","25","New York","Jets","11699","Armand","Membou","2025-09-07"
"18174","0","1","25","New York","Jets","11972","Max","Mitchell","2025-09-07"
"18185","0","1","25","New York","Jets","12141","Malachi","Moore","2025-09-07"
"18140","1","1","25","New York","Jets","12449","Josh","Myers","2025-09-07"
"18170","0","1","25","New York","Jets","12611","Xavier","Newman","2025-09-07"
"18165","0","1","25","New York","Jets","12779","Kene","Nwangwu","2025-09-07"
"18160","0","1","25","New York","Jets","12931","Chukwuma","Okorafor","2025-09-07"
"18161","0","1","25","New York","Jets","12966","Isaiah","Oliver","2025-09-07"
"18134","1","1","25","New York","Jets","13515","Harrison","Phillips","2025-09-07"
"18189","0","1","25","New York","Jets","13674","Esa","Pole","2025-09-07"
"18133","1","1","25","New York","Jets","14287","Josh","Reynolds","2025-09-07"
"18142","1","1","25","New York","Jets","14825","Jeremy","Ruckert","2025-09-07"
"18141","1","1","25","New York","Jets","15482","Jamien","Sherwood","2025-09-07"
"18135","1","1","25","New York","Jets","15619","John","Simpson","2025-09-07"
"18169","0","1","25","New York","Jets","15742","Stone","Smartt","2025-09-07"
"18179","0","1","25","New York","Jets","15773","Arian","Smith","2025-09-07"
"18136","1","1","25","New York","Jets","16262","Brandon","Stephens","2025-09-07"
"18190","0","1","25","New York","Jets","16350","Qwan'tez","Stiggers","2025-09-07"
"18153","1","1","25","New York","Jets","16765","Mason","Taylor","2025-09-07"
"18155","0","1","25","New York","Jets","16788","Tyrod","Taylor","2025-09-07"
"18180","0","0","25","New York","Jets","16793","Leonard","Taylor III","2025-09-07"
"18184","0","1","25","New York","Jets","16886","Azareye'h","Thomas","2025-09-07"
"18148","1","1","25","New York","Jets","17172","Joe","Tippmann","2025-09-07"
"18172","0","1","25","New York","Jets","17384","Jay","Tufele","2025-09-07"
"18171","0","1","25","New York","Jets","17667","Alijah","Vera-Tucker","2025-09-07"
"18182","0","1","25","New York","Jets","18300","Ja'Markis","Weston","2025-09-07"
"18132","1","1","25","New York","Jets","18784","Quincy","Williams","2025-09-07"
"18137","1","1","25","New York","Jets","18785","Quinnen","Williams","2025-09-07"
"18151","1","1","25","New York","Jets","18942","Garrett","Wilson","2025-09-07"
"18168","0","1","25","New York","Jets","19139","Jelani","Woods","2025-09-07"
"17258","1","1","26","Philadelphia","Eagles","908","Saquon","Barkley","2025-08-24"
"17257","1","1","26","Philadelphia","Eagles","1077","Zack","Baun","2025-08-24"
"17311","0","1","26","Philadelphia","Eagles","1260","Jakorian","Bennett","2025-08-24"
"17263","1","1","26","Philadelphia","Eagles","1487","Reed","Blankenship","2025-08-24"
"17261","1","1","26","Philadelphia","Eagles","2032","A.J.","Brown","2025-08-24"
"17289","0","1","26","Philadelphia","Eagles","2208","Sydney","Brown","2025-08-24"
"17287","0","1","26","Philadelphia","Eagles","2572","Grant","Calcaterra","2025-08-24"
"17274","1","1","26","Philadelphia","Eagles","2641","Jihaad","Campbell","2025-08-24"
"17309","0","1","26","Philadelphia","Eagles","2805","Jalen","Carter","2025-08-24"
"17294","0","1","26","Philadelphia","Eagles","3069","Lewis","Cine","2025-08-24"
"17313","0","1","26","Philadelphia","Eagles","3530","Darius","Cooper","2025-08-24"
"17269","1","1","26","Philadelphia","Eagles","4091","Jordan","Davis","2025-08-24"
"17293","0","1","26","Philadelphia","Eagles","4234","Nakobe","Dean","2025-08-24"
"17273","1","1","26","Philadelphia","Eagles","4266","Cooper","DeJean","2025-08-24"
"17259","1","1","26","Philadelphia","Eagles","4380","Landon","Dickerson","2025-08-24"
"17286","0","1","26","Philadelphia","Eagles","4418","AJ","Dillon","2025-08-24"
"17266","1","1","26","Philadelphia","Eagles","4571","Jahan","Dotson","2025-08-24"
"17277","0","1","26","Philadelphia","Eagles","4960","Jake","Elliott","2025-08-24"
"17281","0","1","26","Philadelphia","Eagles","5045","Marcus","Epps","2025-08-24"
"17256","1","1","26","Philadelphia","Eagles","6190","Dallas","Goedert","2025-08-24"
"17284","0","1","26","Philadelphia","Eagles","6363","Kylen","Granson","2025-08-24"
"17292","0","1","26","Philadelphia","Eagles","6477","Kenyon","Green","2025-08-24"
"17298","0","1","26","Philadelphia","Eagles","6776","Gabe","Hall","2025-08-24"
"17297","0","1","26","Philadelphia","Eagles","7727","Myles","Hinton","2025-08-24"
"17295","0","0","26","Philadelphia","Eagles","8029","Sam","Howell","2025-08-24"
"17276","0","1","26","Philadelphia","Eagles","8103","Charley","Hughlett","2025-08-24"
"17271","1","1","26","Philadelphia","Eagles","8137","Jalyx","Hunt","2025-08-24"
"17260","1","1","26","Philadelphia","Eagles","8187","Jalen","Hurts","2025-08-24"
"17255","1","1","26","Philadelphia","Eagles","8340","Adoree'","Jackson","2025-08-24"
"17288","0","1","26","Philadelphia","Eagles","8967","Patrick","Johnson","2025-08-24"
"17254","1","1","26","Philadelphia","Eagles","8928","Lane","Johnson","2025-08-24"
"17282","0","1","26","Philadelphia","Eagles","8853","Fred","Johnson","2025-08-24"
"17265","1","1","26","Philadelphia","Eagles","9397","Cam","Jurgens","2025-08-24"
"17304","0","0","26","Philadelphia","Eagles","9557","Drew","Kendall","2025-08-24"
"17306","0","1","26","Philadelphia","Eagles","9954","Willie","Lampkin","2025-08-24"
"17264","1","1","26","Philadelphia","Eagles","10793","Jordan","Mailata","2025-08-24"
"17283","0","1","26","Philadelphia","Eagles","10849","Braden","Mann","2025-08-24"
"17307","0","1","26","Philadelphia","Eagles","11507","Tanner","McKee","2025-08-24"
"17312","0","1","26","Philadelphia","Eagles","11650","Mac","McWilliams","2025-08-24"
"17302","0","1","26","Philadelphia","Eagles","11737","John","Metchie III","2025-08-24"
"17275","1","1","26","Philadelphia","Eagles","11979","Quinyon","Mitchell","2025-08-24"
"17300","0","1","26","Philadelphia","Eagles","12038","Smael","Mondon Jr.","2025-08-24"
"17272","1","1","26","Philadelphia","Eagles","12341","Andrew","Mukuba","2025-08-24"
"17267","1","1","26","Philadelphia","Eagles","12910","Moro","Ojomo","2025-08-24"
"17291","0","0","26","Philadelphia","Eagles","12912","Azeez","Ojulari","2025-08-24"
"17278","0","1","26","Philadelphia","Eagles","12934","Ogbo","Okoronkwo","2025-08-24"
"17279","0","1","26","Philadelphia","Eagles","13916","Matt","Pryor","2025-08-24"
"17296","0","1","26","Philadelphia","Eagles","14426","Kelee","Ringo","2025-08-24"
"17305","0","1","26","Philadelphia","Eagles","14603","Ty","Robinson","2025-08-24"
"17299","0","1","26","Philadelphia","Eagles","15494","Will","Shipley","2025-08-24"
"17262","1","1","26","Philadelphia","Eagles","15821","DeVonta","Smith","2025-08-24"
"17270","1","1","26","Philadelphia","Eagles","16001","Nolan","Smith Jr.","2025-08-24"
"17268","1","1","26","Philadelphia","Eagles","16247","Tyler","Steen","2025-08-24"
"17280","0","1","26","Philadelphia","Eagles","17258","Brett","Toth","2025-08-24"
"17301","0","1","26","Philadelphia","Eagles","17335","Jeremiah","Trotter Jr.","2025-08-24"
"17285","0","1","26","Philadelphia","Eagles","17497","Joshua","Uche","2025-08-24"
"17290","0","1","26","Philadelphia","Eagles","17616","Ben","VanSumeren","2025-08-24"
"17308","0","1","26","Philadelphia","Eagles","18568","Cameron","Williams","2025-08-24"
"17310","0","1","26","Philadelphia","Eagles","18958","Johnny","Wilson","2025-08-24"
"17303","0","1","26","Philadelphia","Eagles","19334","Byron","Young","2025-08-24"
"18223","0","1","27","Pittsburgh","Steelers","385","Calvin","Anderson","2025-09-07"
"18239","0","1","27","Pittsburgh","Steelers","449","Spencer","Anderson","2025-09-07"
"18202","1","1","27","Pittsburgh","Steelers","652","Calvin","Austin III","2025-09-07"
"18206","1","1","27","Pittsburgh","Steelers","1287","Keeanu","Benton","2025-09-07"
"18245","0","1","27","Pittsburgh","Steelers","1438","Yahya","Black","2025-09-07"
"18213","0","1","27","Pittsburgh","Steelers","1662","Chris","Boswell","2025-09-07"
"18243","0","1","27","Pittsburgh","Steelers","2254","Carson","Bruener","2025-09-07"
"18218","0","1","27","Pittsburgh","Steelers","3092","Chuck","Clark","2025-09-07"
"18249","0","1","27","Pittsburgh","Steelers","4055","Domenique","Davis","2025-09-07"
"18247","0","1","27","Pittsburgh","Steelers","4815","Brandin","Echols","2025-09-07"
"18219","0","1","27","Pittsburgh","Steelers","4922","Daniel","Ekuale","2025-09-07"
"18197","1","1","27","Pittsburgh","Steelers","4957","DeShon","Elliott","2025-09-07"
"18207","1","1","27","Pittsburgh","Steelers","5254","Troy","Fautanu","2025-09-07"
"18209","1","1","27","Pittsburgh","Steelers","5683","Zach","Frazier","2025-09-07"
"18236","0","1","27","Pittsburgh","Steelers","5707","Pat","Freiermuth","2025-09-07"
"18238","0","1","27","Pittsburgh","Steelers","5826","Kenneth","Gainwell","2025-09-07"
"18251","0","0","27","Pittsburgh","Steelers","6986","Derrick","Harmon","2025-09-07"
"18232","0","1","27","Pittsburgh","Steelers","7162","Malik","Harrison","2025-09-07"
"18242","0","1","27","Pittsburgh","Steelers","7499","Nick","Herbig","2025-09-07"
"18192","1","1","27","Pittsburgh","Steelers","7555","Cameron","Heyward","2025-09-07"
"18234","0","1","27","Pittsburgh","Steelers","7556","Connor","Heyward","2025-09-07"
"18199","1","1","27","Pittsburgh","Steelers","7602","Alex","Highsmith","2025-09-07"
"18222","0","1","27","Pittsburgh","Steelers","7791","Cole","Holcomb","2025-09-07"
"18244","0","1","27","Pittsburgh","Steelers","8020","Will","Howard","2025-09-07"
"18252","0","1","27","Pittsburgh","Steelers","8910","Kaleb","Johnson","2025-09-07"
"18208","1","1","27","Pittsburgh","Steelers","9093","Broderick","Jones","2025-09-07"
"18250","0","1","27","Pittsburgh","Steelers","9581","Donte","Kent","2025-09-07"
"18214","0","1","27","Pittsburgh","Steelers","9630","Miles","Killebrew","2025-09-07"
"18217","0","1","27","Pittsburgh","Steelers","9876","Christian","Kuntz","2025-09-07"
"18248","0","1","27","Pittsburgh","Steelers","10160","Logan","Lee","2025-09-07"
"18198","1","1","27","Pittsburgh","Steelers","10551","Isaiahh","Loudermilk","2025-09-07"
"18215","0","1","27","Pittsburgh","Steelers","10598","Dean","Lowry","2025-09-07"
"18229","0","1","27","Pittsburgh","Steelers","11295","Ryan","McCollum","2025-09-07"
"18204","1","1","27","Pittsburgh","Steelers","11305","Mason","McCormick","2025-09-07"
"18237","0","1","27","Pittsburgh","Steelers","11355","Cameron","McCutcheon","2025-09-07"
"18200","1","1","27","Pittsburgh","Steelers","11734","DK","Metcalf","2025-09-07"
"18227","0","1","27","Pittsburgh","Steelers","11861","Scotty","Miller","2025-09-07"
